label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41
point_up,0.0,0.0,-0.175099,-0.018317,-0.313226,-0.208391,-0.281257,-0.461451,-0.224404,-0.68586,-0.379838,-0.93147,-0.402673,-1.42323,-0.3858,-1.736122,-0.36984,-2.01316,-0.212189,-0.963471,-0.145228,-1.122229,-0.128275,-0.749701,-0.148592,-0.507222,-0.059715,-0.916192,-0.001674,-0.95702,-0.016584,-0.608827,-0.060916,-0.440285,0.079466,-0.807299,0.121742,-0.803835,0.085058,-0.537109,0.022673,-0.419046
point_up,0.0,0.0,-0.178439,-0.016397,-0.315448,-0.202982,-0.280818,-0.463462,-0.203465,-0.687558,-0.376537,-0.913813,-0.399011,-1.405464,-0.37875,-1.715706,-0.360284,-1.987881,-0.213438,-0.963857,-0.152525,-1.063362,-0.139848,-0.70153,-0.159624,-0.478189,-0.066319,-0.927933,-0.008334,-0.885934,-0.026535,-0.569994,-0.071078,-0.435501,0.068825,-0.82466,0.114255,-0.738679,0.073633,-0.496486,0.008987,-0.406492
point_up,0.0,0.0,-0.175297,-0.029004,-0.299784,-0.21362,-0.272755,-0.463732,-0.216849,-0.693168,-0.37246,-0.940619,-0.395185,-1.443805,-0.375917,-1.752578,-0.35955,-2.023392,-0.204999,-0.966614,-0.13591,-1.143061,-0.115822,-0.780344,-0.133619,-0.525615,-0.052567,-0.918014,0.009903,-0.950432,-0.002395,-0.608104,-0.043772,-0.42046,0.084439,-0.803481,0.131863,-0.802078,0.098219,-0.54001,0.038139,-0.400701
point_up,0.0,0.0,-0.171274,-0.031177,-0.296503,-0.192322,-0.278776,-0.430238,-0.219824,-0.661415,-0.370824,-0.940878,-0.395741,-1.445792,-0.377912,-1.751782,-0.361803,-2.02405,-0.204074,-0.965873,-0.129755,-1.147001,-0.096551,-0.786177,-0.107459,-0.502743,-0.053387,-0.920626,0.013795,-0.933321,0.011501,-0.594332,-0.024459,-0.384947,0.081361,-0.811309,0.131329,-0.804689,0.106305,-0.546899,0.050957,-0.386996
point_up,0.0,0.0,-0.170691,-0.016286,-0.307931,-0.183461,-0.291271,-0.43515,-0.233492,-0.680595,-0.380982,-0.940324,-0.409152,-1.444055,-0.391016,-1.750415,-0.373332,-2.022596,-0.217209,-0.963465,-0.145632,-1.163418,-0.107393,-0.801574,-0.114137,-0.529024,-0.068583,-0.916819,-0.001858,-0.952841,-0.00144,-0.611109,-0.037294,-0.417575,0.06568,-0.807591,0.118866,-0.82611,0.094563,-0.565368,0.036786,-0.416069
point_up,0.0,0.0,-0.173414,-0.023413,-0.299227,-0.193099,-0.277717,-0.439609,-0.227176,-0.681519,-0.379199,-0.934068,-0.402177,-1.420427,-0.385611,-1.715784,-0.371187,-1.976891,-0.217446,-0.964207,-0.143662,-1.164816,-0.112101,-0.811477,-0.12492,-0.544391,-0.070263,-0.922181,-0.001029,-0.936275,-0.000972,-0.59446,-0.036841,-0.412727,0.063235,-0.818269,0.114926,-0.80736,0.091683,-0.543553,0.036839,-0.404669
point_up,0.0,0.0,-0.1713,-0.022708,-0.29948,-0.187758,-0.278908,-0.440791,-0.224989,-0.686327,-0.370941,-0.929188,-0.397763,-1.414675,-0.381194,-1.708359,-0.36577,-1.964062,-0.214043,-0.964937,-0.137881,-1.121467,-0.104112,-0.764237,-0.115617,-0.493042,-0.070511,-0.926924,0.001953,-0.91541,0.00396,-0.578121,-0.031748,-0.386179,0.060686,-0.823995,0.118496,-0.787959,0.095531,-0.531083,0.037706,-0.384717
point_up,0.0,0.0,-0.160657,-0.034898,-0.280453,-0.198742,-0.262406,-0.44462,-0.214372,-0.68915,-0.361753,-0.935296,-0.38392,-1.422257,-0.367265,-1.715961,-0.352657,-1.972006,-0.205561,-0.967597,-0.132222,-1.139262,-0.094401,-0.800917,-0.100564,-0.532917,-0.061637,-0.928791,0.005723,-0.919786,0.011938,-0.594762,-0.01732,-0.402151,0.068698,-0.82615,0.122303,-0.791858,0.102949,-0.542088,0.052874,-0.397563
point_up,0.0,0.0,-0.167524,-0.020548,-0.298965,-0.185533,-0.282639,-0.444522,-0.218133,-0.684673,-0.373659,-0.924714,-0.39635,-1.42475,-0.380119,-1.725716,-0.365712,-1.998098,-0.213438,-0.963786,-0.133428,-1.144092,-0.092536,-0.773643,-0.09909,-0.496184,-0.068826,-0.930127,0.009232,-0.926875,0.013367,-0.589652,-0.021864,-0.404897,0.06121,-0.830379,0.125735,-0.790194,0.10312,-0.534144,0.044361,-0.398311
point_up,0.0,0.0,-0.168565,-0.025732,-0.298255,-0.191273,-0.281643,-0.440088,-0.224393,-0.67949,-0.382315,-0.930033,-0.409531,-1.431209,-0.391004,-1.738322,-0.376074,-2.010354,-0.222375,-0.962135,-0.149403,-1.16355,-0.107746,-0.811232,-0.113239,-0.529073,-0.075758,-0.92462,-0.007088,-0.94291,0.001964,-0.607836,-0.026366,-0.408974,0.055799,-0.823232,0.110337,-0.82211,0.095606,-0.564444,0.049223,-0.414541
point_up,0.0,0.0,-0.172742,-0.028298,-0.300111,-0.204339,-0.275287,-0.450962,-0.220762,-0.682711,-0.379861,-0.938966,-0.412042,-1.433395,-0.395122,-1.732592,-0.382618,-1.992665,-0.219538,-0.963521,-0.148778,-1.15857,-0.112976,-0.825909,-0.123319,-0.570343,-0.073064,-0.920068,-0.011118,-0.94658,-0.005753,-0.623969,-0.036517,-0.441862,0.060525,-0.817169,0.107945,-0.82862,0.087534,-0.579366,0.036328,-0.436953
point_up,0.0,0.0,-0.171026,-0.030679,-0.302656,-0.198766,-0.289164,-0.453581,-0.241215,-0.703095,-0.390438,-0.929472,-0.424477,-1.436154,-0.409144,-1.743658,-0.3976,-2.014613,-0.228629,-0.961466,-0.170791,-1.195919,-0.127774,-0.84491,-0.132655,-0.561697,-0.080259,-0.929266,-0.021421,-0.974635,-0.01076,-0.632959,-0.040668,-0.426057,0.054418,-0.833954,0.10285,-0.853163,0.086874,-0.595116,0.037552,-0.43623
point_up,0.0,0.0,-0.175854,-0.015143,-0.310724,-0.188996,-0.29698,-0.451435,-0.249233,-0.70176,-0.395267,-0.924685,-0.429369,-1.432984,-0.415407,-1.742058,-0.405364,-2.016764,-0.232418,-0.959206,-0.165895,-1.181945,-0.122291,-0.816252,-0.127447,-0.537336,-0.085422,-0.92658,-0.017218,-0.97247,-0.008007,-0.623792,-0.040961,-0.427087,0.048198,-0.830341,0.103315,-0.844134,0.085395,-0.580251,0.031385,-0.429782
point_up,0.0,0.0,-0.167462,-0.019779,-0.292662,-0.186804,-0.279294,-0.441413,-0.236615,-0.689973,-0.379401,-0.921852,-0.408267,-1.406771,-0.393437,-1.700272,-0.381017,-1.960388,-0.22173,-0.964105,-0.158123,-1.134324,-0.125392,-0.782179,-0.133114,-0.522205,-0.077181,-0.92774,-0.016485,-0.916917,-0.014859,-0.587073,-0.046624,-0.412508,0.054995,-0.826026,0.103118,-0.786414,0.079259,-0.533949,0.025163,-0.403246
point_up,0.0,0.0,-0.166547,-0.028906,-0.288648,-0.195284,-0.26955,-0.446207,-0.213045,-0.685495,-0.364424,-0.920934,-0.391466,-1.389369,-0.377917,-1.676379,-0.365746,-1.931195,-0.207593,-0.967524,-0.139482,-1.1169,-0.107935,-0.760842,-0.115378,-0.490035,-0.06486,-0.930596,-0.003976,-0.889844,-0.004603,-0.56314,-0.035101,-0.385775,0.063823,-0.826522,0.109994,-0.75675,0.08535,-0.512826,0.033837,-0.38764
point_up,0.0,0.0,-0.168615,-0.039116,-0.293181,-0.214325,-0.276333,-0.465178,-0.217971,-0.696864,-0.366122,-0.92987,-0.394839,-1.399928,-0.381358,-1.685475,-0.368642,-1.940075,-0.211706,-0.968005,-0.145265,-1.127612,-0.10811,-0.776731,-0.109719,-0.506245,-0.07041,-0.929409,-0.008646,-0.918383,-0.004078,-0.594862,-0.02931,-0.408746,0.057926,-0.825233,0.108237,-0.783523,0.086562,-0.540575,0.038885,-0.405339
point_up,0.0,0.0,-0.165239,-0.029949,-0.287936,-0.201784,-0.271947,-0.461386,-0.221637,-0.711252,-0.366922,-0.917539,-0.392851,-1.386534,-0.377967,-1.672944,-0.363232,-1.930926,-0.214876,-0.966066,-0.133921,-1.106912,-0.103102,-0.759818,-0.112231,-0.502713,-0.074981,-0.932212,0.00225,-0.891104,-0.000503,-0.570241,-0.035724,-0.405224,0.052946,-0.831578,0.116125,-0.759794,0.087857,-0.516242,0.028152,-0.397236
point_up,0.0,0.0,-0.164868,-0.025571,-0.288979,-0.183017,-0.271005,-0.429974,-0.209701,-0.671647,-0.362637,-0.915411,-0.389819,-1.378817,-0.377045,-1.662454,-0.361525,-1.916017,-0.210822,-0.966466,-0.131403,-1.076669,-0.10654,-0.730737,-0.11794,-0.487997,-0.070148,-0.93096,0.000712,-0.863211,-0.005782,-0.549879,-0.040411,-0.399391,0.059844,-0.831186,0.112191,-0.7383,0.082433,-0.502199,0.025471,-0.396528
point_up,0.0,0.0,-0.171226,-0.045214,-0.290316,-0.227158,-0.264704,-0.470297,-0.201164,-0.683693,-0.360797,-0.933096,-0.389063,-1.393797,-0.375206,-1.680069,-0.361003,-1.928615,-0.20585,-0.969731,-0.137174,-1.127112,-0.111907,-0.791752,-0.121533,-0.522538,-0.063757,-0.929905,-0.001624,-0.89063,-0.006995,-0.58013,-0.037896,-0.400011,0.064375,-0.823569,0.111818,-0.762129,0.08093,-0.527873,0.026957,-0.402474
point_up,0.0,0.0,-0.168542,-0.041291,-0.291657,-0.214463,-0.275238,-0.46197,-0.219125,-0.694209,-0.367335,-0.939778,-0.397105,-1.425003,-0.383668,-1.716895,-0.369587,-1.970044,-0.208786,-0.967854,-0.147054,-1.153296,-0.104859,-0.804576,-0.101978,-0.51605,-0.063667,-0.924048,-0.004507,-0.937408,0.002002,-0.611787,-0.023308,-0.40248,0.067084,-0.815246,0.115916,-0.811219,0.09639,-0.570659,0.048623,-0.417483
point_up,0.0,0.0,-0.176074,-0.046846,-0.302148,-0.231026,-0.278817,-0.477444,-0.204701,-0.681774,-0.367205,-0.942811,-0.394154,-1.423309,-0.378114,-1.716333,-0.364351,-1.971433,-0.208634,-0.968252,-0.137672,-1.15171,-0.10166,-0.795357,-0.109129,-0.510685,-0.063383,-0.922386,0.001238,-0.941891,0.00154,-0.61438,-0.031764,-0.41149,0.067451,-0.812375,0.117747,-0.808643,0.092928,-0.56778,0.03795,-0.420283
point_up,0.0,0.0,-0.171533,-0.052685,-0.296856,-0.240196,-0.278748,-0.488913,-0.205585,-0.697638,-0.360827,-0.938818,-0.387943,-1.410807,-0.371724,-1.696292,-0.355681,-1.943633,-0.206141,-0.96978,-0.136523,-1.12088,-0.105098,-0.771588,-0.110342,-0.49401,-0.063885,-0.927008,-0.003384,-0.916512,-0.00446,-0.600954,-0.032401,-0.404545,0.064552,-0.819712,0.112257,-0.781324,0.085756,-0.547883,0.035862,-0.409935
point_up,0.0,0.0,-0.172188,-0.050043,-0.299056,-0.230898,-0.278019,-0.479631,-0.213571,-0.703203,-0.359105,-0.939117,-0.388929,-1.41019,-0.377348,-1.694428,-0.364673,-1.948538,-0.202072,-0.969444,-0.137705,-1.153957,-0.109342,-0.806949,-0.11523,-0.529936,-0.059295,-0.926361,-0.00071,-0.93076,-0.002317,-0.612075,-0.029637,-0.41897,0.070901,-0.82043,0.117079,-0.796058,0.092036,-0.562828,0.04482,-0.424572
point_up,0.0,0.0,-0.173307,-0.047909,-0.303373,-0.231375,-0.276692,-0.484454,-0.208003,-0.698594,-0.364319,-0.942918,-0.392144,-1.423963,-0.377427,-1.715782,-0.365517,-1.971917,-0.205264,-0.968273,-0.135757,-1.156543,-0.104133,-0.816288,-0.113588,-0.539433,-0.061778,-0.923187,-0.000116,-0.928222,0.001897,-0.611621,-0.027366,-0.414466,0.068261,-0.816867,0.113408,-0.807909,0.09194,-0.574271,0.043438,-0.427658
point_up,0.0,0.0,-0.171551,-0.045031,-0.29868,-0.220201,-0.276959,-0.477481,-0.221655,-0.717542,-0.369076,-0.939926,-0.398395,-1.435116,-0.381921,-1.729756,-0.368007,-1.991886,-0.206787,-0.966503,-0.132284,-1.172931,-0.092705,-0.819298,-0.103243,-0.54608,-0.06069,-0.921539,0.009394,-0.954614,0.01049,-0.628122,-0.029325,-0.435855,0.070757,-0.814211,0.125807,-0.824973,0.103739,-0.584967,0.045493,-0.438022
point_up,0.0,0.0,-0.169885,-0.045292,-0.300526,-0.21748,-0.279989,-0.464806,-0.210903,-0.682303,-0.365026,-0.944878,-0.3936,-1.43406,-0.378141,-1.727239,-0.365917,-1.984211,-0.202167,-0.968672,-0.133492,-1.162071,-0.101556,-0.810963,-0.114635,-0.53187,-0.055403,-0.921609,0.004493,-0.947602,0.000906,-0.621596,-0.037559,-0.419822,0.075679,-0.809965,0.122862,-0.814521,0.095565,-0.574807,0.036712,-0.424574
point_up,0.0,0.0,-0.168243,-0.043426,-0.291939,-0.215031,-0.274683,-0.464261,-0.223891,-0.708457,-0.36913,-0.936826,-0.398141,-1.430475,-0.381779,-1.72692,-0.366117,-1.988659,-0.208223,-0.967434,-0.136937,-1.161608,-0.102721,-0.822093,-0.109785,-0.542859,-0.061424,-0.924684,-0.000349,-0.945276,0.002548,-0.624162,-0.026239,-0.419557,0.070885,-0.817433,0.118226,-0.813584,0.096832,-0.575333,0.047207,-0.422348
point_up,0.0,0.0,-0.172772,-0.043345,-0.291789,-0.217398,-0.26237,-0.453708,-0.195501,-0.663818,-0.356856,-0.941825,-0.383041,-1.422143,-0.367468,-1.712762,-0.35216,-1.968563,-0.193196,-0.970744,-0.121781,-1.136539,-0.098685,-0.790758,-0.112624,-0.523353,-0.046438,-0.92328,0.010493,-0.900237,0.000637,-0.585619,-0.035309,-0.406127,0.083706,-0.814052,0.123711,-0.764853,0.091502,-0.530823,0.035287,-0.40364
point_up,0.0,0.0,-0.171428,-0.046729,-0.296402,-0.230437,-0.275547,-0.477956,-0.208559,-0.689952,-0.36229,-0.941129,-0.392979,-1.431792,-0.375292,-1.730196,-0.35934,-1.994552,-0.198131,-0.969676,-0.129942,-1.156948,-0.104944,-0.800795,-0.120493,-0.524104,-0.050606,-0.923816,0.008376,-0.933052,-0.00182,-0.611779,-0.042216,-0.420556,0.080793,-0.81212,0.126828,-0.788788,0.091116,-0.549604,0.027077,-0.411932
point_up,0.0,0.0,-0.174435,-0.053447,-0.296648,-0.23961,-0.270201,-0.484351,-0.195547,-0.68427,-0.35989,-0.9439,-0.388913,-1.43223,-0.371091,-1.730322,-0.353921,-1.993252,-0.197685,-0.970082,-0.128947,-1.155755,-0.093183,-0.794736,-0.098705,-0.503852,-0.050368,-0.926046,0.011804,-0.937307,0.012688,-0.608272,-0.01759,-0.398687,0.080268,-0.818662,0.129571,-0.804811,0.104329,-0.559946,0.052124,-0.408402
point_up,0.0,0.0,-0.179277,-0.052413,-0.300462,-0.252877,-0.270289,-0.494848,-0.195265,-0.678095,-0.36644,-0.949512,-0.391387,-1.432612,-0.373147,-1.730523,-0.356339,-1.994251,-0.20298,-0.96908,-0.127014,-1.165136,-0.097227,-0.806205,-0.110622,-0.517648,-0.055425,-0.922737,0.012979,-0.935912,0.010595,-0.602273,-0.024172,-0.394662,0.072639,-0.813297,0.127297,-0.814414,0.103874,-0.566973,0.052312,-0.415052
point_up,0.0,0.0,-0.175271,-0.044048,-0.304625,-0.224197,-0.28315,-0.469618,-0.212214,-0.681807,-0.36834,-0.934148,-0.399373,-1.424258,-0.381924,-1.723116,-0.366491,-1.989761,-0.206631,-0.966394,-0.141337,-1.14967,-0.107447,-0.79009,-0.117789,-0.520039,-0.059893,-0.927796,0.00149,-0.92274,0.000649,-0.592459,-0.035438,-0.404981,0.07226,-0.826255,0.121524,-0.802753,0.096277,-0.554591,0.039368,-0.415729
point_up,0.0,0.0,-0.174539,-0.037617,-0.300467,-0.211011,-0.283576,-0.457463,-0.228849,-0.68882,-0.369476,-0.93723,-0.401342,-1.426291,-0.387611,-1.72638,-0.375144,-1.994254,-0.20694,-0.966709,-0.138657,-1.155618,-0.108159,-0.798582,-0.119363,-0.520407,-0.060106,-0.923741,0.002673,-0.931678,-0.001844,-0.600376,-0.039419,-0.404908,0.071262,-0.816858,0.120149,-0.80071,0.091521,-0.552138,0.031649,-0.406107
point_up,0.0,0.0,-0.176714,-0.041191,-0.311083,-0.225301,-0.2931,-0.481537,-0.22771,-0.701594,-0.380949,-0.931159,-0.414755,-1.431318,-0.397632,-1.740334,-0.381081,-2.014459,-0.220649,-0.963869,-0.148819,-1.163839,-0.103643,-0.803822,-0.108759,-0.523912,-0.074148,-0.927866,-0.005447,-0.958161,0.000765,-0.625924,-0.035672,-0.426187,0.058775,-0.825521,0.117258,-0.819153,0.095638,-0.57151,0.036151,-0.426735
point_up,0.0,0.0,-0.176201,-0.042596,-0.309917,-0.237631,-0.310349,-0.489713,-0.267281,-0.71545,-0.391337,-0.946347,-0.416477,-1.4507,-0.399794,-1.752681,-0.381793,-2.023202,-0.230751,-0.963441,-0.158385,-1.170954,-0.124795,-0.820912,-0.129775,-0.55365,-0.082444,-0.918175,-0.017409,-0.953482,-0.014771,-0.624935,-0.046255,-0.442697,0.051911,-0.814627,0.099764,-0.818792,0.079344,-0.574539,0.030483,-0.447775
point_up,0.0,0.0,-0.194544,-0.075466,-0.324361,-0.295885,-0.286991,-0.506631,-0.200503,-0.677627,-0.356412,-0.915902,-0.367488,-1.363969,-0.351713,-1.648326,-0.326228,-1.907691,-0.198518,-0.972582,-0.129142,-1.024301,-0.140873,-0.775087,-0.15771,-0.617869,-0.05271,-0.920266,-0.007059,-0.761434,-0.030232,-0.54659,-0.058437,-0.479585,0.077128,-0.806336,0.107409,-0.631551,0.063843,-0.453012,0.01353,-0.404094
point_up,0.0,0.0,-0.19353,-0.021693,-0.335455,-0.239056,-0.327717,-0.49341,-0.278584,-0.702667,-0.399977,-0.915494,-0.42904,-1.413546,-0.413506,-1.709715,-0.389942,-1.978139,-0.251643,-0.960497,-0.162859,-1.085705,-0.154881,-0.760809,-0.17684,-0.559945,-0.109771,-0.923601,-0.030156,-0.891383,-0.046463,-0.594332,-0.08583,-0.470814,0.019272,-0.82187,0.081992,-0.754205,0.052673,-0.528885,0.000905,-0.442642
point_up,0.0,0.0,-0.1976,-0.059998,-0.345568,-0.27507,-0.335865,-0.534428,-0.270931,-0.736771,-0.387722,-0.91549,-0.416337,-1.384841,-0.404154,-1.69023,-0.384955,-1.955125,-0.232213,-0.965889,-0.193246,-1.079588,-0.197603,-0.816142,-0.209992,-0.625712,-0.089607,-0.920754,-0.066171,-0.853738,-0.079613,-0.622292,-0.099481,-0.501787,0.040024,-0.805399,0.053817,-0.705575,0.014386,-0.527508,-0.029892,-0.4371
point_up,0.0,0.0,-0.207642,-0.020861,-0.365331,-0.245783,-0.371943,-0.536278,-0.347201,-0.767065,-0.434485,-0.925067,-0.478316,-1.430331,-0.468836,-1.732901,-0.450926,-2.006455,-0.274459,-0.954088,-0.235903,-1.155035,-0.211165,-0.826762,-0.211643,-0.601486,-0.123885,-0.914516,-0.088507,-0.963517,-0.087426,-0.649515,-0.108857,-0.488643,0.016844,-0.811859,0.045033,-0.822277,0.024421,-0.585056,-0.014373,-0.462467
point_up,0.0,0.0,-0.203881,-0.027375,-0.357938,-0.230272,-0.355729,-0.492978,-0.308562,-0.689546,-0.41371,-0.884197,-0.461522,-1.356071,-0.45234,-1.651379,-0.433416,-1.900201,-0.259631,-0.957917,-0.251951,-1.051802,-0.249577,-0.779701,-0.255099,-0.593418,-0.113059,-0.929164,-0.110235,-0.880631,-0.108046,-0.641812,-0.114909,-0.507212,0.025377,-0.828149,0.032953,-0.742291,0.010716,-0.551946,-0.014969,-0.447834
point_up,0.0,0.0,-0.211356,-0.01756,-0.373914,-0.219172,-0.380056,-0.475113,-0.356555,-0.679596,-0.443101,-0.8927,-0.485475,-1.365639,-0.485127,-1.666566,-0.477164,-1.926506,-0.283065,-0.95259,-0.307549,-1.117932,-0.309582,-0.82896,-0.305461,-0.618699,-0.134826,-0.929238,-0.161801,-0.887613,-0.156316,-0.618492,-0.150289,-0.48228,0.009644,-0.839261,-0.025079,-0.751831,-0.044226,-0.557484,-0.055605,-0.476181
point_up,0.0,0.0,-0.21693,-0.02068,-0.3997,-0.225448,-0.41528,-0.490579,-0.365719,-0.704251,-0.45369,-0.922666,-0.50697,-1.413158,-0.514034,-1.735771,-0.51321,-2.010653,-0.288797,-0.950413,-0.331603,-1.218566,-0.353242,-0.954771,-0.364672,-0.715904,-0.133083,-0.917919,-0.175695,-0.997469,-0.178541,-0.695557,-0.177707,-0.496865,0.023651,-0.829297,-0.038369,-0.887434,-0.057473,-0.657758,-0.064329,-0.51245
point_up,0.0,0.0,-0.21379,-0.00167,-0.411866,-0.18875,-0.459676,-0.448101,-0.430128,-0.657507,-0.471487,-0.895841,-0.537523,-1.381535,-0.546924,-1.693645,-0.548826,-1.963004,-0.309412,-0.943984,-0.358512,-1.174266,-0.354337,-0.87722,-0.350322,-0.641087,-0.153206,-0.924846,-0.190243,-0.959002,-0.183846,-0.648266,-0.185324,-0.455316,0.003109,-0.842418,-0.039758,-0.853197,-0.059589,-0.621768,-0.080023,-0.481738
point_up,0.0,0.0,-0.2173,0.004332,-0.405355,-0.21194,-0.461669,-0.498012,-0.485531,-0.71208,-0.477861,-0.893411,-0.537431,-1.385136,-0.549211,-1.695547,-0.556041,-1.961707,-0.31856,-0.941647,-0.334224,-1.098261,-0.304068,-0.759391,-0.284795,-0.509954,-0.165985,-0.916991,-0.17539,-0.932607,-0.160594,-0.602036,-0.161555,-0.39938,-0.013682,-0.83096,-0.026568,-0.829152,-0.038646,-0.577322,-0.061955,-0.422817
point_up,0.0,0.0,-0.226342,0.012855,-0.409938,-0.205424,-0.434247,-0.47593,-0.405935,-0.682191,-0.507107,-0.878145,-0.568215,-1.388147,-0.577886,-1.715219,-0.581626,-2.00104,-0.344888,-0.931366,-0.369468,-1.168415,-0.334784,-0.804308,-0.308454,-0.502921,-0.186698,-0.920528,-0.202112,-0.990588,-0.174813,-0.623911,-0.161156,-0.369876,-0.032774,-0.849749,-0.053601,-0.896557,-0.049599,-0.625415,-0.051924,-0.44218
point_up,0.0,0.0,-0.229568,0.014448,-0.413172,-0.229464,-0.436601,-0.503486,-0.419289,-0.706768,-0.505711,-0.890275,-0.572691,-1.379356,-0.59327,-1.704504,-0.606286,-1.985844,-0.342641,-0.934558,-0.381546,-1.154487,-0.360143,-0.781008,-0.337292,-0.489628,-0.184832,-0.911321,-0.214608,-1.006114,-0.205782,-0.636619,-0.20005,-0.400079,-0.029721,-0.831361,-0.072137,-0.924346,-0.084488,-0.663609,-0.092189,-0.495621
point_up,0.0,0.0,-0.217762,-0.006639,-0.39537,-0.202154,-0.444265,-0.430319,-0.443462,-0.631003,-0.490635,-0.900074,-0.566025,-1.382735,-0.590066,-1.70512,-0.603566,-1.986157,-0.326611,-0.93844,-0.378889,-1.144086,-0.369812,-0.780711,-0.352477,-0.494877,-0.167743,-0.907952,-0.207292,-0.980877,-0.21065,-0.616246,-0.21061,-0.371527,-0.008577,-0.82123,-0.057686,-0.892517,-0.081503,-0.629512,-0.099633,-0.449999
point_up,0.0,0.0,-0.233812,-0.006954,-0.423034,-0.237838,-0.439285,-0.4852,-0.398736,-0.686934,-0.486271,-0.897454,-0.551129,-1.398548,-0.569972,-1.724645,-0.581127,-2.006477,-0.317504,-0.940853,-0.362333,-1.130735,-0.333508,-0.738753,-0.302954,-0.43525,-0.153302,-0.920777,-0.192916,-0.975934,-0.178381,-0.576336,-0.166047,-0.310276,0.009315,-0.848022,-0.043787,-0.909431,-0.05396,-0.615985,-0.056887,-0.419478
point_up,0.0,0.0,-0.203261,0.020698,-0.380105,-0.167607,-0.435367,-0.404037,-0.443271,-0.625896,-0.483725,-0.88441,-0.559379,-1.370875,-0.583517,-1.683219,-0.599574,-1.944575,-0.32516,-0.940076,-0.383821,-1.093522,-0.357093,-0.710533,-0.324267,-0.416433,-0.169399,-0.929053,-0.217541,-0.946137,-0.20436,-0.547913,-0.190003,-0.287803,-0.010971,-0.859909,-0.063674,-0.870925,-0.074642,-0.576885,-0.079546,-0.385727
point_up,0.0,0.0,-0.2204,-0.006953,-0.399673,-0.202941,-0.439457,-0.42524,-0.427098,-0.63409,-0.475048,-0.899543,-0.545388,-1.381142,-0.570487,-1.693355,-0.585917,-1.965216,-0.306527,-0.94485,-0.356755,-1.113482,-0.335345,-0.729627,-0.308044,-0.429777,-0.14356,-0.921364,-0.182774,-0.933958,-0.175389,-0.538409,-0.168378,-0.276644,0.01849,-0.842482,-0.032908,-0.864267,-0.047406,-0.575705,-0.056962,-0.384935
point_up,0.0,0.0,-0.210172,0.004781,-0.391257,-0.165975,-0.448457,-0.386854,-0.436721,-0.618202,-0.475451,-0.897263,-0.549033,-1.36978,-0.572522,-1.677495,-0.585065,-1.947986,-0.308343,-0.943439,-0.355076,-1.101513,-0.327941,-0.708236,-0.299103,-0.417736,-0.146703,-0.920822,-0.182306,-0.93677,-0.176144,-0.534624,-0.173135,-0.284667,0.012476,-0.84137,-0.038066,-0.858,-0.053814,-0.572479,-0.066634,-0.395985
point_up,0.0,0.0,-0.21451,0.003239,-0.399202,-0.154926,-0.461094,-0.371115,-0.458382,-0.603152,-0.481529,-0.885165,-0.554456,-1.352511,-0.579408,-1.662187,-0.595122,-1.934369,-0.312849,-0.941912,-0.368555,-1.091735,-0.344843,-0.702502,-0.317137,-0.402261,-0.14896,-0.926203,-0.19717,-0.926936,-0.193955,-0.524874,-0.193071,-0.257656,0.013798,-0.8544,-0.051307,-0.860354,-0.073629,-0.569213,-0.090796,-0.368343
point_up,0.0,0.0,-0.200556,0.004075,-0.385205,-0.144068,-0.460033,-0.343423,-0.458835,-0.585103,-0.475877,-0.892273,-0.555644,-1.371184,-0.581371,-1.68811,-0.593502,-1.963768,-0.306024,-0.941949,-0.370834,-1.09847,-0.344519,-0.69012,-0.311532,-0.392831,-0.140548,-0.922685,-0.191744,-0.95773,-0.18738,-0.538949,-0.184137,-0.270905,0.026527,-0.849888,-0.037923,-0.893667,-0.055365,-0.598513,-0.067569,-0.402401
point_up,0.0,0.0,-0.20139,-0.002929,-0.389704,-0.149186,-0.472881,-0.346026,-0.474293,-0.594384,-0.481225,-0.895508,-0.563199,-1.382268,-0.591677,-1.69817,-0.608547,-1.978896,-0.312661,-0.9393,-0.388115,-1.112948,-0.362777,-0.699561,-0.330332,-0.406955,-0.148446,-0.92105,-0.207496,-0.985323,-0.204596,-0.558987,-0.201729,-0.284038,0.018786,-0.852237,-0.049165,-0.91571,-0.067349,-0.616191,-0.080325,-0.408052
